step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
190,119,119,2,2484.6055,0.0,0,2222.318,0,0.0,0.0,0,0,65322.3012,57945.7223,7971.579,486.9388,0.029702
191,120,120,1,2503.2475,0.0,0,2239.086,0,0.0,0.0,0,0,65905.3305,58469.2865,8036.0439,487.2441,0.030068
192,121,121,1,2521.9801,0.0,0,2255.9259,0,0.0,0.0,0,0,66489.8715,58994.1339,8100.7376,487.5548,0.030405
193,121,121,0,2538.6052,0.0,0,2269.3299,0,0.0,0.0,0,0,67064.0158,59511.7897,8157.226,491.833,0.029541
194,121,121,0,2554.683,0.0,0,2283.1325,0,0.0,0.0,0,0,67637.2569,60027.7185,8214.5384,496.0968,0.028849
195,121,121,0,2570.406,0.0,0,2297.0981,0,0.0,0.0,0,0,68209.2824,60542.135,8272.1474,500.3482,0.028257
196,121,121,0,2585.8564,0.0,0,2311.0928,0,0.0,0.0,0,0,68779.8647,61055.1138,8329.7509,504.5877,0.027734
197,122,122,1,2603.3105,0.0,0,2328.5609,0,0.0,0.0,0,0,69360.8105,61575.1713,8395.6393,504.7145,0.028443
198,123,123,1,2621.2366,0.0,0,2345.6333,0,0.0,0.0,0,0,69942.5545,62096.8494,8460.7051,504.8524,0.02898
199,123,123,0,2637.2194,0.0,0,2359.0039,0,0.0,0.0,0,0,70513.3598,62611.3978,8516.9621,509.0358,0.028263
