step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
170,110,110,1,2635.075,177.9642,0,2422.9507,0,0.0,0.0,5445.5735,95,88964.3426,78415.2175,5653.5517,712.8656,0.028044
171,110,110,0,2657.7952,177.9642,0,2443.536,0,0.0,0.0,5445.5735,95,89898.6066,79301.4491,5701.584,720.9223,0.027263
172,111,111,1,2682.395,177.9642,0,2467.8298,0,0.0,0.0,5445.5735,95,90848.093,80199.2499,5758.2696,722.5158,0.027901
173,111,111,0,2705.2061,177.9642,0,2488.2618,0,0.0,0.0,5445.5735,95,91791.1445,81094.6268,5805.9443,730.5822,0.027093
174,111,111,0,2727.6249,177.9642,0,2508.8693,0,0.0,0.0,5445.5735,95,92737.3055,81992.7036,5854.0285,738.673,0.02642
175,112,112,1,2752.0122,177.9642,0,2533.1159,0,0.0,0.0,5445.5735,95,93698.2428,82902.0655,5910.6039,740.197,0.027119
176,114,114,2,2779.1139,177.9642,0,2560.657,0,0.0,0.0,5445.5735,95,94676.321,83825.8812,5974.8664,735.3147,0.028892
177,114,114,0,2802.7562,177.9642,0,2580.621,0,0.0,0.0,5445.5735,95,95638.4072,84741.3846,6021.4491,743.3455,0.027828
178,114,114,0,2825.7666,177.9642,0,2601.0814,0,0.0,0.0,5445.5735,95,96603.8017,85659.0383,6069.19,751.3951,0.026998
179,114,114,0,2848.4031,177.9642,0,2621.7724,0,0.0,0.0,5445.5735,95,97572.0722,86579.0299,6117.4689,759.4652,0.026295
180,114,114,0,2870.7689,177.9642,0,2642.5419,0,0.0,0.0,5445.5735,95,98542.8958,87501.3912,6165.9311,767.5561,0.025676
181,116,116,2,2897.3845,177.9642,0,2670.4948,0,0.0,0.0,5445.5735,95,99539.9861,88443.2582,6231.1545,762.4419,0.027627
182,116,116,0,2920.722,177.9642,0,2690.6517,0,0.0,0.0,5445.5735,95,100520.4055,89376.6447,6278.1873,770.4883,0.026692
183,116,116,0,2943.5042,177.9642,0,2711.1773,0,0.0,0.0,5445.5735,95,101503.5429,90311.8891,6326.0804,778.5508,0.025954
184,116,116,0,2965.9492,177.9642,0,2731.8567,0,0.0,0.0,5445.5735,95,102489.0137,91249.108,6374.3323,786.6302,0.025324
