step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
169,109,109,0,3300.1922,453.2278,1,2706.7903,0,0.0,0.0,25303.4349,223,139529.1031,103419.2036,11351.4646,948.8,0.016762
170,110,110,1,3326.5603,456.0383,1,2726.8353,0,0.0,0.0,25504.5531,224,141221.6057,104800.7417,11466.3109,952.734,0.01682
171,110,110,0,3358.1523,458.7591,1,2737.8511,0,0.0,0.0,25733.6128,225,142937.4047,106192.7287,11561.0632,965.3884,0.016618
172,111,111,1,3386.055,461.8203,1,2761.0499,0,0.0,0.0,25947.4214,226,144649.9436,107574.4048,11683.1174,969.1388,0.016672
173,111,111,0,3417.6981,464.6555,1,2773.7498,0,0.0,0.0,26190.5815,227,146387.3458,108969.8751,11781.8892,981.7106,0.016478
174,111,111,0,3443.2395,467.845,2,2722.5045,0,0.0,0.0,26647.0975,229,148338.1129,110504.4097,11741.6057,995.5352,0.016307
175,112,112,1,3472.8172,473.7869,1,2774.7724,0,0.0,0.0,26864.7402,230,150068.0381,111835.7786,11927.5193,998.5337,0.016369
176,114,114,2,3508.027,476.5903,1,2823.9358,0,0.0,0.0,27079.4432,231,151813.4365,113196.1967,12107.7966,992.9491,0.017788
177,114,114,0,3539.6403,479.3275,1,2858.3812,0,0.0,0.0,27300.9929,232,153550.7427,114565.1926,12254.5572,1004.9578,0.01648
178,114,114,0,3570.4373,482.1405,4,2726.3352,0,0.0,0.0,28043.036,236,155812.8391,116299.6868,12040.1164,1020.1727,0.016134
179,114,114,0,3606.7439,491.5848,1,2809.1263,0,0.0,0.0,28274.3419,237,157584.2187,117586.3859,12293.4909,1031.4595,0.016007
180,114,114,0,3628.8815,494.522,1,2864.7203,0,0.0,0.0,28526.037,238,159371.507,118927.9605,12487.5095,1043.2277,0.015884
181,116,116,2,3655.9626,497.6953,1,2919.4939,0,0.0,0.0,28765.7858,239,161167.3104,120300.5648,12680.9599,1037.0738,0.01728
182,116,116,0,3687.7979,500.7123,2,2891.668,0,0.0,0.0,29221.9077,241,163164.7595,121829.2591,12693.5927,1050.2522,0.015929
183,116,116,0,3723.4246,506.3964,1,2953.2125,0,0.0,0.0,29455.613,242,164953.002,123175.6299,12901.7591,1061.8589,0.015766
184,116,116,0,3747.3097,509.2926,2,2930.6879,0,0.0,0.0,29914.1713,244,166963.0883,124702.0758,12926.8412,1075.0179,0.015618
185,116,116,0,3773.6982,514.9558,0,3067.6898,0,0.0,0.0,29914.1713,244,168518.6176,125885.6075,13298.8388,1085.2208,0.015538
186,116,116,0,3791.9518,514.9558,0,3165.0257,0,0.0,0.0,29914.1713,244,170060.9248,127142.8045,13583.949,1096.0587,0.015456
