# Historiques d'entités surveillées (snapshots toutes les freq_snapshot étapes)
entity_id,step,alive,creation_step,actif_liquide,actif_prete,actif_endoinvesti,actif_exoinvesti,actif_total,passif_inne,passif_endoinvesti,passif_exoinvesti,passif_credit_detenu,passif_total,extraction,interest_received,interest_paid,depreciation
9,150,1,0,208.519536,29.88527,181.087357,2.4e-05,419.492187,190.0,181.087357,2.4e-05,29.88527,371.087381,1000.415711,44.971408,22.366883,1025.109548
9,200,1,0,209.041301,81.601082,174.521077,59.139872,524.303332,190.0,174.521077,59.139872,81.601082,423.660949,1006.532902,78.966491,30.542837,1009.28526
9,250,1,0,206.334477,143.996485,156.018847,3.89368,510.243489,190.0,156.018847,3.89368,143.996485,349.912526,991.841465,188.20825,168.299543,933.446791
9,300,1,0,205.098524,93.143734,158.700863,2.879523,459.822645,190.0,158.700863,2.879523,93.143734,351.580386,943.996555,210.460224,218.022205,902.322436
9,350,1,0,201.000765,133.58301,115.700324,56.902957,507.187056,190.0,115.700324,56.902957,133.58301,362.603281,982.955026,195.248259,392.834495,731.550151
9,400,0,0,189.464501,30.302193,26.951184,58.328369,305.046246,190.0,26.951184,58.328369,30.302193,275.279553,853.933515,129.097463,621.80632,461.510063
9,450,0,0,189.464501,30.302193,26.951184,58.328369,305.046246,190.0,26.951184,58.328369,30.302193,275.279553,0.0,0.0,0.0,0.0
9,500,0,0,189.464501,30.302193,26.951184,58.328369,305.046246,190.0,26.951184,58.328369,30.302193,275.279553,0.0,0.0,0.0,0.0
9,550,0,0,189.464501,30.302193,26.951184,58.328369,305.046246,190.0,26.951184,58.328369,30.302193,275.279553,0.0,0.0,0.0,0.0
9,600,0,0,189.464501,30.302193,26.951184,58.328369,305.046246,190.0,26.951184,58.328369,30.302193,275.279553,0.0,0.0,0.0,0.0
9,650,0,0,189.464501,30.302193,26.951184,58.328369,305.046246,190.0,26.951184,58.328369,30.302193,275.279553,0.0,0.0,0.0,0.0
9,700,0,0,189.464501,30.302193,26.951184,58.328369,305.046246,190.0,26.951184,58.328369,30.302193,275.279553,0.0,0.0,0.0,0.0
