pas,nb_entites_vivantes,nb_faillites,actifs_detruits,creances_annulees,volume_prets_actifs,nb_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale
357,196,0,0.0,0.0,123122.5887,751,286096.8575,154889.681,9064.5878
358,196,0,0.0,0.0,124012.0774,754,287500.2649,155153.7717,9314.4158
359,196,0,0.0,0.0,125787.5637,759,289781.3655,156104.972,8868.8298
360,198,0,0.0,0.0,126572.1769,762,291092.2136,156225.0962,9284.9405
361,199,0,0.0,0.0,127722.1958,765,292768.6622,156718.5835,9322.8829
362,200,0,0.0,0.0,128300.7989,766,293880.9218,156815.3723,9764.7506
363,200,0,0.0,0.0,131773.5852,777,297875.136,159060.0534,8041.4974
364,202,0,0.0,0.0,132365.1756,780,299023.2159,158744.3016,8923.7387
365,201,1,380.9946,1366.397,131786.5617,774,298605.0602,158441.4084,9382.0901
366,203,0,0.0,0.0,133820.1807,780,301187.4569,159548.0374,8834.2388
367,203,0,0.0,0.0,135294.5243,786,303209.6846,160065.521,8864.6393
368,203,0,0.0,0.0,136808.2015,791,305266.2992,160607.3072,8865.7905
369,202,1,364.4438,1309.8843,136254.8228,785,304884.5849,160241.2624,9398.4997
370,202,0,0.0,0.0,139234.2722,795,308379.3081,161957.1525,8197.8834
371,204,0,0.0,0.0,139429.3066,796,309119.254,161346.6248,9363.3226
372,206,0,0.0,0.0,140622.4167,799,310852.7167,161796.0454,9464.2546
373,207,0,0.0,0.0,141169.7542,800,311953.2889,161813.3414,10005.1933
374,209,0,0.0,0.0,142581.936,803,313928.7408,162606.0625,9785.7422
375,210,0,0.0,0.0,143121.7494,804,315040.3231,162703.403,10265.1707
376,210,0,0.0,0.0,143680.2541,805,316155.9772,162946.3308,10579.3922
377,210,0,0.0,0.0,145107.1386,808,318126.3396,163882.1881,10187.0129
378,210,1,346.6357,1257.0992,145009.8131,802,318230.6457,164153.4707,10117.362
379,211,1,322.7417,1212.7973,144424.015,795,317876.6194,164055.7885,10451.816
380,212,0,0.0,0.0,146532.3769,799,320520.6262,165409.8635,9638.3857
381,210,2,644.1754,2447.2375,144561.22,787,318451.1287,164702.4041,10237.5045
382,211,0,0.0,0.0,146133.5136,791,320549.6845,165600.4391,9870.7317
383,210,1,398.8078,1406.0905,145359.569,784,319898.1302,165306.1169,10282.4444
384,210,1,303.0543,1196.0911,146783.7234,783,321529.8815,166630.561,9165.5971
385,209,1,451.2331,1541.0006,145498.5372,776,320299.9273,165782.4326,10063.9575
386,209,1,352.7976,1299.0983,146239.5619,773,321182.4765,166570.3291,9417.5856
387,210,1,414.1771,1454.5029,145505.483,768,320542.7897,166171.8103,9915.4964
388,209,1,357.2138,1319.0403,145421.4606,763,320589.7472,166332.1952,9881.0913
389,210,0,0.0,0.0,146248.2265,765,321903.9174,166555.4489,10150.2419
390,210,1,357.6867,1311.2998,145422.3118,757,321209.5164,166258.6608,10578.5439
391,210,1,410.3504,1472.3308,144923.1039,751,320779.4337,166382.1476,10524.1822
392,211,0,0.0,0.0,145553.6678,752,321885.025,166656.3301,10730.0271
393,211,1,341.999,1269.1322,144986.3633,745,321450.8043,166694.2954,10825.1457
394,211,0,0.0,0.0,146039.175,747,322959.3941,167337.1155,10638.1036
395,211,1,316.5693,1261.6233,145395.0925,741,322457.0596,167294.5032,10822.4638
396,210,1,364.275,1335.7146,145846.3135,735,322982.5565,168068.1543,10118.0887
397,210,0,0.0,0.0,146565.1541,737,324128.5538,168227.5351,10385.8646
398,209,1,415.9438,1482.7284,145590.1512,730,323153.9328,167896.4684,10712.3132
399,209,0,0.0,0.0,146581.2774,732,324540.7828,168418.787,10585.7184
400,210,0,0.0,0.0,147690.6998,734,326049.5018,168981.0376,10427.7644
401,210,1,352.4728,1324.9592,146978.719,727,325389.3443,168785.2962,10675.3291
402,210,0,0.0,0.0,147539.728,728,326336.1239,168973.8912,10872.5047
403,210,0,0.0,0.0,148460.3776,730,327630.5141,169465.8178,10754.3186
404,209,1,333.4976,1292.0185,148742.5791,725,327944.498,170033.016,10213.9028
405,209,0,0.0,0.0,149261.2934,726,328817.1597,170017.7228,10583.1435
406,208,1,359.8053,1384.329,148331.0451,720,327869.3925,169704.77,10873.5774
407,209,0,0.0,0.0,150885.3502,725,330758.0671,171318.2075,9599.5095
408,208,1,293.4232,1161.882,150717.3669,720,330638.3849,171126.9809,9834.037
409,207,1,324.1707,1331.1205,149649.7421,714,329573.9833,170463.6399,10495.6013
410,208,1,349.957,1393.3484,150362.4574,712,330267.1706,171287.4128,9657.3003
411,208,0,0.0,0.0,152983.0468,721,333215.05,172542.0068,8729.9964
412,208,0,0.0,0.0,153143.5748,722,333712.8721,171773.0214,9836.2758
413,207,1,325.7646,1273.3388,152639.8766,716,333206.7023,171448.0793,10153.7464
414,207,0,0.0,0.0,154217.9911,719,335090.9625,172112.0524,9795.919
415,205,2,726.062,2882.9768,152622.724,710,333073.0717,171724.0146,9751.3331
416,203,2,666.5507,2742.4054,150536.4637,698,330604.1993,170941.7756,10140.96
417,203,0,0.0,0.0,152130.2624,702,332455.9993,171608.6608,9732.0761
418,202,1,346.6679,1448.8688,151244.9905,698,331481.3142,171070.7987,10175.525
419,202,1,295.5456,1253.8398,150511.2979,693,330703.4843,170700.9889,10501.1975
420,201,2,581.7444,2414.6004,148646.331,681,328503.3852,170169.3681,10692.6861
421,201,1,332.9262,1376.1564,151275.7319,685,331033.9386,172370.5354,8392.6713
422,201,1,291.5779,1184.398,150381.8337,679,330109.3489,171284.5661,9447.9491
423,198,3,969.9712,4054.2094,147396.4517,664,326395.1817,170392.9126,9595.8174
424,196,2,690.9561,2818.7735,145099.8727,652,323622.0204,169452.2651,10049.8826
425,196,0,0.0,0.0,145595.403,653,324307.3477,169333.1226,10358.8221
426,196,0,0.0,0.0,146197.2408,654,325090.6351,169381.075,10492.3193
427,195,2,726.8378,2970.4759,143870.2098,642,322222.3626,168776.2714,10550.8814
428,193,3,1035.3396,4236.515,140604.9636,625,318098.0786,168119.8009,10338.3142
429,192,1,433.5571,1601.1881,139526.014,618,316734.3963,167687.4193,10480.963
430,193,0,0.0,0.0,140709.9517,620,318065.6594,168208.3864,10112.3213
431,193,0,0.0,0.0,141595.946,622,319099.1425,168394.4143,10073.7822
432,193,0,0.0,0.0,142160.8657,623,319807.7445,168339.0798,10272.799
433,193,0,0.0,0.0,142619.1018,624,320403.0294,168267.9437,10480.9839
434,193,1,326.1745,1305.4894,142440.9391,618,320040.495,168408.9454,10155.6105
435,193,1,276.0086,1196.6706,142634.3529,615,320102.8265,168684.6991,9748.7746
436,191,3,1148.6237,4655.8566,138600.067,596,315070.616,167422.9451,10002.604
437,191,0,0.0,0.0,139180.4896,597,315774.2204,167371.1498,10177.581
438,189,2,679.5834,2822.2541,137128.1047,584,313159.883,166824.0867,10152.6916
439,189,0,0.0,0.0,138920.6564,589,315050.9037,167670.7603,9404.487
440,191,0,0.0,0.0,140652.4978,595,316910.844,168251.5841,8961.7622
441,192,0,0.0,0.0,142284.3183,603,318689.8434,168618.3125,8747.2126
442,192,2,890.1292,3565.582,138914.1018,591,314606.9796,167030.5544,9622.3234
443,191,1,407.4905,1709.7563,137907.0722,587,313335.1352,166556.8033,9826.2597
444,190,2,737.9162,3026.5939,135457.0954,575,310302.3069,165743.4104,10051.8012
445,190,0,0.0,0.0,136434.9982,577,311415.4035,166023.3792,9907.0261
446,190,0,0.0,0.0,137479.291,580,312594.7085,166300.4547,9764.9628
447,190,0,0.0,0.0,138480.6067,582,313730.3122,166498.7914,9700.9141
448,190,0,0.0,0.0,139536.3036,585,314918.3808,166711.2403,9620.837
449,190,0,0.0,0.0,139995.1525,586,315508.835,166477.1812,9986.5013
450,189,1,391.4701,1707.0692,138876.7769,582,314124.319,166054.8543,10137.6878
451,189,0,0.0,0.0,139443.0119,583,314803.3524,166059.0577,10246.2828
452,188,2,767.7849,3326.5876,139007.6719,577,313719.4972,166961.4338,8690.3915
453,188,0,0.0,0.0,139475.1031,579,314307.0594,166445.3423,9326.614
454,190,0,0.0,0.0,140399.6939,582,315370.7027,166466.6436,9454.3652
455,191,0,0.0,0.0,140896.2789,584,316014.004,166223.7281,9848.997
456,192,0,0.0,0.0,141354.4891,585,316625.8287,166079.6154,10151.7243
457,190,2,792.9269,3308.8481,139621.1741,575,314247.2324,166011.75,9564.3082
458,189,2,631.0197,2721.4871,137589.8918,563,311737.0322,165317.0222,9775.1182
459,190,0,0.0,0.0,139094.4344,567,313386.5264,165899.4105,9342.6815
460,189,1,305.6558,1445.6552,138340.3253,562,312475.8282,165461.0077,9619.4951
461,188,1,353.6737,1622.3122,139137.6424,566,313056.9786,166273.1004,8586.2358
462,188,1,297.7061,1415.9868,139036.1161,567,312811.2241,166050.1744,8664.9336
463,187,1,391.2567,1756.6974,137396.0643,563,310928.0044,164917.1024,9549.8378
464,185,2,636.9808,2898.1861,135771.8623,554,308798.8789,164632.234,9319.7826
465,186,0,0.0,0.0,136266.356,555,309422.9161,164380.3255,9706.2347
466,186,1,326.3471,1548.4396,135159.5491,551,308127.0649,163888.3988,10009.117
467,186,0,0.0,0.0,135699.2719,552,308790.8155,163884.0218,10137.5218
468,184,2,837.4856,3665.8529,132615.6906,539,304989.095,163108.4422,10184.9622
469,184,0,0.0,0.0,134680.659,544,307153.5887,164233.309,9159.6207
470,183,1,293.0232,1416.647,133494.2586,539,305781.5112,163451.8554,9750.3971
471,182,1,300.8114,1465.6813,132354.3175,534,304433.3595,162918.2563,10070.7857
472,182,0,0.0,0.0,133399.4154,536,305557.1067,163292.4819,9775.2094
473,182,0,0.0,0.0,136268.34,547,308504.2136,164846.7145,8299.159
474,184,0,0.0,0.0,136668.542,549,309022.79,164219.4449,9054.8031
475,186,1,385.349,1756.1464,136788.4843,550,308903.2193,164492.9031,8551.832
476,186,0,0.0,0.0,137881.3978,555,310147.166,164433.9811,8761.7871
477,186,1,344.3656,1483.3143,136585.8838,550,308672.7995,163470.6136,9546.3021
478,185,2,798.5898,3433.6315,134009.2925,539,305456.9332,162774.4031,9598.2376
479,185,0,0.0,0.0,134506.2524,540,306098.7864,162646.3768,9871.1572
480,185,0,0.0,0.0,134896.0575,541,306628.6718,162526.4628,10131.1516
481,186,0,0.0,0.0,135456.9705,542,307335.6373,162613.6324,10195.0345
482,185,1,308.8992,1503.1601,135023.5531,539,306735.4457,162759.2287,9877.6639
483,183,2,642.1885,3134.4431,132459.6539,529,303661.7943,162120.3936,9996.7467
484,183,0,0.0,0.0,132688.3105,530,304001.8197,161927.5747,10300.9346
485,184,0,0.0,0.0,135399.9489,537,306830.0615,163574.7188,8775.3938
486,184,0,0.0,0.0,136349.3269,542,307911.272,163495.7022,8986.2428
487,185,0,0.0,0.0,136616.5333,543,308321.9652,163012.5759,9617.856
488,187,0,0.0,0.0,137537.1372,545,309402.339,163196.4473,9603.7546
489,186,1,317.3866,1453.4014,136535.6952,540,308242.8767,162716.6414,9920.5401
490,185,1,386.6608,1639.7234,135703.6275,534,307171.3099,162517.8593,9874.8231
491,185,0,0.0,0.0,136236.0234,535,307841.1988,162500.7812,10029.3942
492,186,0,0.0,0.0,137374.2217,537,309123.4165,162961.4527,9717.7422
493,185,1,283.5024,1477.8898,136438.9994,534,308049.3308,162613.5144,9921.817
494,187,0,0.0,0.0,137380.4289,536,309146.4086,162910.2958,9790.6839
495,186,1,372.73,1770.3738,137023.991,533,308572.7958,163109.2567,9369.5481
496,185,1,346.5434,1698.5608,135599.183,528,306951.8444,162404.0913,9873.5701
497,184,1,311.4726,1570.6786,134548.5419,522,305725.1259,162067.8658,10028.7182
498,183,2,684.6764,3223.9285,132473.7628,512,303099.5837,161856.4925,9684.3285
499,183,1,289.9025,1462.2602,131986.7626,509,302453.62,161818.8351,9563.0223
500,183,0,0.0,0.0,132554.713,511,303146.0106,161743.6586,9762.639
501,184,0,0.0,0.0,133049.0947,512,303773.1845,161685.9533,9958.1365
502,185,0,0.0,0.0,133606.8607,513,304471.9985,161735.0598,10055.078
503,186,0,0.0,0.0,135240.2031,517,306255.0951,162567.8379,9377.0541
504,186,0,0.0,0.0,135913.4224,519,307083.1072,162504.2509,9595.4339
505,186,0,0.0,0.0,136380.3405,520,307701.4449,162362.0903,9889.014
506,185,1,350.1201,1689.9992,135592.8856,514,306709.5339,162263.8481,9777.8003
507,184,1,335.0157,1669.7698,135916.3897,514,306833.5221,162909.79,8927.3424
508,184,0,0.0,0.0,136070.6926,515,307123.2178,162334.837,9637.6883
509,186,0,0.0,0.0,136946.1849,517,308150.7564,162504.8904,9629.6811
510,185,1,299.0183,1510.8343,137527.2478,518,308584.3626,163211.2417,8770.8731
511,184,2,616.8348,3229.7373,134883.838,513,305489.4826,162282.2135,9243.4311
512,185,0,0.0,0.0,135365.408,514,306128.6497,162056.0144,9632.2272
513,185,0,0.0,0.0,135854.3925,515,306770.9282,161950.2087,9891.327
514,185,2,674.212,3335.9781,133024.3149,502,303439.2571,161277.3286,10062.6136
515,185,0,0.0,0.0,134045.5753,504,304603.4969,161686.4898,9796.4317
516,185,0,0.0,0.0,134977.5622,506,305687.6974,161947.483,9687.6523
517,185,1,330.9873,1638.0091,134776.8791,504,305319.5908,162201.3969,9266.3147
518,186,1,336.5737,1692.9639,134948.604,508,305338.2863,162628.0589,8691.6234
519,187,0,0.0,0.0,135111.3564,509,305696.4713,162017.4431,9502.6718
520,188,0,0.0,0.0,135508.1155,510,306290.0487,161827.2902,9894.643
521,187,2,788.4671,3810.3935,133157.9484,501,303354.0389,161715.735,9415.3555
522,186,1,332.8436,1705.8779,131744.1438,498,301802.9217,161093.7537,9895.0243
523,186,0,0.0,0.0,132634.5153,500,302874.3991,161376.414,9793.4698
524,186,1,305.5511,1617.8707,131996.3579,498,302122.2098,161387.4212,9668.4307
525,186,0,0.0,0.0,134150.7817,506,304459.2487,162481.2257,8757.2412
526,185,1,378.8551,1845.9319,132539.7859,501,302661.4512,161558.5367,9488.1286
527,185,0,0.0,0.0,133908.9254,505,304207.3584,162043.099,9180.334
528,185,0,0.0,0.0,135502.322,512,305979.0502,162582.5853,8819.1429
529,184,1,351.0318,1770.5921,134130.9581,510,304439.1607,161816.6586,9411.544
530,183,1,286.5729,1544.1611,133905.3359,510,304095.4621,161947.8478,9157.2784
531,182,1,350.3045,1612.2079,132685.6173,504,302686.7246,161285.9296,9625.1778
532,182,0,0.0,0.0,133391.8924,506,303540.21,161344.1441,9714.1735
533,183,0,0.0,0.0,134571.8842,509,304875.8542,161766.9691,9452.0009
534,183,0,0.0,0.0,135074.7516,510,305535.7584,161623.7962,9752.2107
535,184,0,0.0,0.0,136869.408,515,307494.5022,162485.0604,9060.0338
536,185,0,0.0,0.0,137161.062,516,307968.8614,162074.1736,9658.6258
537,185,1,329.4158,1719.9942,136789.827,515,307455.1915,162263.0241,9327.3404
538,186,0,0.0,0.0,137444.8098,517,308303.6737,162194.6655,9594.1985
539,186,1,379.8373,1876.6693,135970.5442,513,306651.8471,161653.5711,9957.7319
540,184,2,726.4535,3549.084,133931.9174,505,304074.8009,161652.3725,9410.5109
541,183,1,350.8371,1853.5248,132553.9917,503,302523.161,161135.0888,9749.0805
542,182,1,292.8608,1608.8519,131336.3652,499,301176.5121,160725.1943,10024.9526
543,184,0,0.0,0.0,132330.7049,501,302344.4586,161134.6808,9799.0729
544,183,1,340.8742,1781.2369,131031.6603,498,300878.9645,160758.7989,10003.5053
545,182,1,362.5742,1883.0379,129743.5881,495,299390.2737,160505.5346,10051.151
546,183,0,0.0,0.0,130586.3872,497,300394.3108,160812.7045,9910.219
547,183,1,312.3148,1564.0124,131518.5535,500,301186.9426,161919.6946,8663.6945
548,183,0,0.0,0.0,131757.6752,502,301603.1476,161358.2146,9402.2578
549,184,0,0.0,0.0,132605.4739,504,302633.8536,161462.9157,9485.464
550,185,0,0.0,0.0,133144.1172,505,303366.1692,161377.3057,9769.7463
551,187,1,301.725,1670.7676,132593.7824,504,302739.8465,161503.7649,9577.2992
552,186,1,295.6131,1572.1076,131889.2605,500,301957.2648,161381.8737,9616.1306
553,187,0,0.0,0.0,133665.5238,506,303955.3744,162212.1618,9012.6888
554,188,0,0.0,0.0,134066.2183,508,304595.2723,161886.3952,9582.6588
555,188,0,0.0,0.0,134531.1827,509,305293.0994,161776.6524,9925.2643
556,188,1,338.7771,1767.715,133315.2358,505,303978.8046,161500.8693,10102.6995
557,190,0,0.0,0.0,133691.3441,506,304606.6588,161508.7004,10356.6143
558,190,0,0.0,0.0,134270.512,507,305421.2084,161719.9841,10380.7123
559,190,1,323.946,1758.4259,133758.7998,504,304837.7397,162087.1013,9941.8386
560,190,0,0.0,0.0,134480.1582,506,305805.278,162264.5786,10010.5412
561,192,0,0.0,0.0,134984.8743,507,306576.7913,162323.4753,10228.4418
562,193,0,0.0,0.0,136944.6637,512,308800.5291,163459.4119,9361.4534
563,191,2,772.9561,3705.2353,133511.8227,501,304876.1787,162357.0531,9962.3029
564,191,0,0.0,0.0,133976.8011,502,305598.7295,162359.0574,10217.8709
565,190,1,333.6023,1748.1133,133186.4998,499,304725.4493,162446.901,10042.0486
566,190,0,0.0,0.0,133585.2959,500,305363.9602,162419.1523,10309.5119
567,191,0,0.0,0.0,134820.7231,503,306844.2422,163064.4092,9914.1098
568,191,0,0.0,0.0,135899.3468,505,308168.0241,163462.9286,9760.7487
569,192,0,0.0,0.0,136364.3295,506,308889.1495,163385.8174,10099.0026
570,192,0,0.0,0.0,136770.94,507,309546.2225,163364.3421,10370.9404
571,193,0,0.0,0.0,137301.3351,508,310332.3514,163518.1298,10477.8865
572,192,1,309.4822,1705.077,136647.8838,506,309619.9628,163749.622,10182.457
573,191,1,374.5504,1912.2271,136255.8575,505,309093.4176,164147.0429,9645.5172
574,191,0,0.0,0.0,136539.7993,506,309611.621,163882.7029,10144.1187
575,191,0,0.0,0.0,136977.7405,507,310276.4051,163879.0685,10374.5961
576,193,0,0.0,0.0,137530.6735,508,311073.6568,164040.3906,10467.5928
577,193,0,0.0,0.0,138141.0973,509,311914.6527,164252.5535,10486.0018
578,193,0,0.0,0.0,139088.3587,511,313097.8513,164703.1796,10271.313
579,193,0,0.0,0.0,139902.8261,513,314145.2137,164986.0674,10221.3203
580,193,0,0.0,0.0,141316.992,517,315788.4962,165666.6722,9769.832
581,193,1,410.5282,1843.9789,140685.7157,513,314989.6117,165654.5712,9614.3248
582,192,1,304.1004,1678.7089,139163.8782,508,313400.672,164956.8142,10239.9796
583,193,0,0.0,0.0,140623.3982,512,315092.4063,165681.2033,9752.8048
584,193,0,0.0,0.0,141442.2771,514,316147.0251,165791.9417,9877.8064
585,193,0,0.0,0.0,143148.7698,519,318085.6128,166558.0912,9343.7518
586,193,0,0.0,0.0,143620.8868,521,318794.0125,166285.1285,9852.9972
587,193,0,0.0,0.0,144064.2234,522,319467.5994,166148.7157,10219.6604
588,193,0,0.0,0.0,144649.8309,523,320276.5196,166222.6749,10369.0138
589,193,1,340.9479,1800.9134,143498.3376,517,319013.1714,166049.9996,10429.8343
590,194,1,318.3318,1781.7867,142133.8593,513,317571.7184,165767.992,10639.8671
591,193,1,315.7743,1552.7669,142254.9589,509,317594.5061,166420.1511,9884.3961
592,194,0,0.0,0.0,142900.6367,510,318476.3912,166438.7484,10107.0061
593,194,0,0.0,0.0,144373.9856,514,320182.4024,167097.1495,9681.2674
594,193,1,436.0961,2091.9155,143282.8292,511,318889.7631,166847.6048,9724.3291
595,192,1,302.1361,1668.197,142524.3962,507,318054.4914,166683.3965,9806.6988
596,193,0,0.0,0.0,144042.4672,512,319799.3573,167280.903,9440.9871
597,193,1,373.7411,2027.9776,143126.2195,511,318752.3701,167102.7298,9488.4208
598,193,0,0.0,0.0,143709.0796,513,319569.5526,166938.6625,9886.8104
599,194,0,0.0,0.0,144535.5826,515,320638.4668,167075.5342,9997.3499
600,195,0,0.0,0.0,145116.3669,516,321470.8662,167073.5565,10255.9429
601,196,0,0.0,0.0,145789.3678,517,322402.7507,167216.0354,10377.3475
602,196,1,385.4204,1754.396,144630.1205,511,321124.8793,166954.4938,10520.2649
603,196,1,333.4655,1828.6531,143386.356,507,319813.631,166785.7999,10621.4751
604,196,0,0.0,0.0,144060.9798,508,320741.1909,167038.4381,10621.7731
605,196,0,0.0,0.0,144523.9846,509,321451.6807,167136.0917,10771.6044
606,197,0,0.0,0.0,146969.5229,514,324149.5572,168670.8734,9494.1609
607,197,0,0.0,0.0,147865.8094,518,325307.334,168703.5659,9722.9586
608,198,0,0.0,0.0,148864.7342,521,326577.5417,168883.9959,9818.8117
609,198,0,0.0,0.0,149034.4414,522,327016.3695,168503.3967,10468.5314
610,198,0,0.0,0.0,151656.8459,530,329898.6394,170039.8175,9191.976
611,198,1,418.2561,1852.1972,150426.0327,524,328531.8037,169353.3487,9742.4223
612,200,0,0.0,0.0,150913.4933,525,329311.4891,169179.3349,10218.6609
613,201,0,0.0,0.0,152306.4516,528,330992.9294,169779.7826,9911.6953
614,202,0,0.0,0.0,153215.482,530,332215.5904,169944.4312,10065.6773
615,202,0,0.0,0.0,154265.637,532,333576.1476,170244.7405,10075.7702
616,202,0,0.0,0.0,154762.8184,533,334380.4323,170153.7,10473.9139
617,202,1,390.5244,2027.7742,153523.7578,528,333061.6688,170003.4255,10544.4855
618,203,1,297.4411,1465.2539,153912.8105,524,333475.2339,170724.7888,9852.6345
619,206,0,0.0,0.0,154259.9377,525,334178.7975,170481.5936,10467.2661
620,207,0,0.0,0.0,155100.2617,527,335359.2504,170758.5554,10535.4333
621,207,0,0.0,0.0,157666.0661,535,338270.2061,172254.5992,9384.5407
622,207,0,0.0,0.0,158616.9073,539,339588.8391,172250.2762,9756.6556
623,207,1,387.7967,1974.7328,157721.7478,536,338681.1519,172067.0409,9927.3633
624,207,0,0.0,0.0,158226.3139,537,339548.1941,171915.5161,10441.364
625,209,0,0.0,0.0,159188.9047,539,340889.6662,172256.9124,10488.8491
626,209,0,0.0,0.0,159857.7445,540,341933.2999,172388.7431,10731.8124
627,209,0,0.0,0.0,160506.6954,541,342949.4778,172574.5019,10913.2805
628,210,0,0.0,0.0,161277.471,542,344090.4067,172901.9554,10960.9803
629,211,0,0.0,0.0,162802.818,545,345991.9238,173766.9524,10477.1534
630,211,0,0.0,0.0,164417.8293,549,347983.2898,174526.5617,10093.8988
631,213,0,0.0,0.0,166227.6035,555,350192.4889,175308.498,9721.3874
632,211,2,729.8896,3721.9162,163529.6553,546,347167.1563,174672.847,10019.6541
633,211,0,0.0,0.0,164123.8713,548,348144.0491,174563.5227,10511.6551
634,211,1,388.6162,2130.1943,162530.5742,544,346548.1361,174181.1921,10891.3697
635,211,0,0.0,0.0,163977.1624,546,348364.4932,174936.4953,10505.8354
636,211,0,0.0,0.0,164663.2519,548,349416.5773,175026.7956,10781.5298
637,212,0,0.0,0.0,165355.4133,549,350478.9093,175208.411,10975.085
638,212,0,0.0,0.0,165819.8457,550,351306.8435,175277.9731,11269.0246
639,212,1,299.6305,1874.464,165206.741,548,350759.3211,175697.8804,10914.6997
640,213,0,0.0,0.0,167067.0036,551,352986.5042,176722.1548,10262.3458
641,214,0,0.0,0.0,167735.4815,553,354036.2841,176699.3834,10671.4192
642,213,1,327.9409,1886.4094,166185.3409,550,352531.3212,176231.5905,11179.3897
643,211,2,695.5391,3952.6028,163002.7867,542,349008.4067,175856.5376,11204.0824
644,211,0,0.0,0.0,163477.5863,543,349814.0339,175978.538,11412.9096
645,211,0,0.0,0.0,164263.5867,544,350921.5511,176375.6719,11337.2925
646,212,0,0.0,0.0,165554.4288,546,352538.1462,177101.4409,10942.2764
647,212,0,0.0,0.0,167159.7664,549,354466.7574,177907.972,10459.0189
648,212,0,0.0,0.0,169446.6375,557,357076.2565,179029.4684,9660.1506
649,213,1,349.8599,1936.1554,167885.9917,552,355519.7882,178218.9557,10479.8407
650,214,0,0.0,0.0,168444.1547,553,356417.2055,178140.1653,10902.8855
651,214,1,474.4882,2406.5515,168574.1362,554,356417.0646,179101.6529,9811.2755
652,214,0,0.0,0.0,169283.515,556,357484.8183,178910.4484,10360.8548
653,214,0,0.0,0.0,170212.1134,558,358764.5645,179039.4187,10583.0324
654,214,0,0.0,0.0,171111.3943,560,360008.9801,179210.0076,10757.5782
655,215,0,0.0,0.0,173671.2011,568,362919.6511,180598.4649,9724.985
656,216,0,0.0,0.0,175095.4277,573,364716.7425,180859.7857,9841.5291
657,215,1,412.3161,2113.2538,174077.2523,571,363658.1663,180502.3788,10153.5352
658,215,0,0.0,0.0,175209.3011,574,365151.0344,180681.1444,10335.5889
659,216,0,0.0,0.0,176833.2566,578,367142.9409,181262.2461,10127.4382
660,215,1,324.2134,1903.7721,175284.3637,573,365638.6422,180551.3305,10877.948
