step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
131,357,357,2,6505.3581,481.2427,0.0,0,5601.5794,0,0.0,0.0,18514.6977,672,145673.1094,121556.8324,73431.5794,340.4953,0.026862
132,359,359,2,6536.8618,481.2427,0.0,0,5677.3784,0,0.0,0.0,18514.6977,672,146433.6036,122241.5275,73887.3784,340.5056,0.026841
133,360,360,1,6556.4011,481.2427,0.0,6,5614.0052,0,0.0,0.0,18724.0291,678,147189.7456,122851.7114,74014.0052,341.2548,0.026786
134,360,360,0,6572.0485,486.5968,0.0,4,5628.123,0,0.0,0.0,18847.9762,682,147634.7096,123158.6104,74028.123,342.1073,0.026754
135,363,363,3,6623.2154,489.7203,0.0,7,5608.6634,0,0.0,0.0,19099.4745,689,148821.0488,124112.9109,74578.6634,341.9088,0.026792
136,365,365,2,6662.3336,495.8224,0.0,9,5600.9979,0,0.0,0.0,19372.0657,698,149825.2726,124852.209,74950.9979,342.0608,0.026781
137,367,367,2,6699.8994,502.6818,0.0,6,5662.7509,0,0.0,0.0,19546.9523,704,150729.3287,125519.6255,75392.7509,342.0153,0.026782
138,368,368,1,6722.3893,507.378,0.0,10,5629.1717,0,0.0,0.0,19860.5976,714,151563.2493,126073.48,75549.1717,342.591,0.026753
139,370,370,2,6763.2366,515.3093,0.0,17,5499.7592,0,0.0,0.0,20446.3634,731,152869.7797,126923.657,75799.7592,343.0369,0.026749
140,371,371,1,6795.7114,529.7216,0.0,8,5622.9353,0,0.0,0.0,20678.0087,739,153606.816,127305.8719,76112.9353,343.1425,0.026765
141,372,372,1,6816.4856,535.6681,0.0,4,5747.4343,0,0.0,0.0,20801.2668,743,154233.6782,127684.9771,76427.4343,343.2392,0.026761
142,374,374,2,6848.2135,538.8476,0.0,0,5889.4457,0,0.0,0.0,20801.2668,743,154944.6375,128253.9251,76949.4457,342.9249,0.026779
143,374,374,0,6854.0769,538.8476,0.0,0,5952.7437,0,0.0,0.0,20801.2668,743,155241.2867,128487.2762,77012.7437,343.5489,0.026752
144,378,378,4,6911.2774,538.8476,0.0,4,5958.7714,0,0.0,0.0,20940.5048,747,156501.8343,129602.5581,77778.7714,342.8639,0.026772
145,379,379,1,6937.4929,542.2971,0.0,0,6028.5508,0,0.0,0.0,20940.5048,747,157011.9088,130042.8531,78038.5508,343.121,0.026779
