# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
500,3,857.5814,1951.2355,801.6538,341445.3644,206589.264,139508.4016,643,0.002512,0.6667,2,1,269.6053
501,3,863.7423,2136.071,864.7394,340972.9658,207320.8252,139112.7115,644,0.002533,0.0,0,3,277.3029
502,2,547.5206,1363.8748,547.5518,339121.5009,206554.8648,138947.0594,642,0.001615,0.0,0,2,286.7331
503,3,656.3522,1939.1244,656.7926,338696.4363,206506.13,139770.2469,644,0.001938,0.0,0,3,206.554
504,3,870.9546,2071.1063,861.8789,339140.8742,208172.5816,137782.9889,643,0.002568,0.3333,1,2,296.6104
505,3,886.1825,2214.5496,858.0308,339476.1757,208932.4823,136842.2739,643,0.00261,0.3333,1,2,297.1733
506,5,1320.4308,3189.8615,1289.642,339755.4747,209315.8412,136265.6033,643,0.003886,0.4,2,3,251.686
507,1,259.3892,568.9691,259.5788,336051.6895,206423.23,138131.2885,641,0.000772,0.0,0,1,259.5788
508,1,320.3166,858.6508,321.1844,338583.4355,208273.4742,136739.2364,642,0.000946,0.0,0,1,321.1844
509,4,1268.2149,2930.4845,1240.6827,338934.1656,207396.2991,137977.6011,643,0.003742,0.25,1,3,344.5503
511,1,228.5494,548.6893,228.6705,338125.2769,206782.9376,140089.965,647,0.000676,0.0,0,1,228.6705
512,4,1266.1396,3025.6606,1260.5606,339344.8229,207673.5436,139378.9299,647,0.003731,0.25,1,3,343.9857
514,4,1019.9257,2580.6698,978.3268,339910.2822,207865.3886,139047.9966,647,0.003001,0.5,2,2,255.9137
516,2,506.0996,1238.3626,473.8496,343411.7966,211159.902,135484.5739,646,0.001474,1.0,2,0,256.4423
517,1,331.043,760.1306,331.2453,342998.519,208839.0048,137792.6687,646,0.000965,0.0,0,1,331.2453
518,5,1404.0118,3519.3294,1397.5405,343578.6059,208127.9981,140111.6844,650,0.004086,0.4,2,3,297.2681
519,4,1116.6351,2673.7468,1099.8847,339917.4533,206853.7816,139615.9374,646,0.003285,0.25,1,3,284.212
