step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
304,180,180,0,6735.7776,1182.5384,2,5375.3941,0,0.0,0.0,96677.0538,467,380454.3667,259448.1585,25229.1544,1441.3787,0.013531
305,181,181,1,6761.3231,1190.9251,1,5446.943,0,0.0,0.0,97131.5739,468,382341.6387,260656.0599,25459.0049,1440.0887,0.013571
306,181,181,0,6789.0408,1194.9036,2,5374.5815,0,0.0,0.0,97995.6595,470,384627.0058,262171.9286,25364.4177,1448.4637,0.013506
307,181,181,0,6811.5531,1202.4055,1,5447.823,0,0.0,0.0,98492.1181,471,386542.3008,263367.013,25588.1698,1455.0664,0.013474
308,181,181,0,6826.9241,1206.6773,3,5212.6823,0,0.0,0.0,99884.0022,474,389339.9114,265198.6837,25162.2255,1465.1861,0.013425
309,181,181,0,6851.3286,1218.6931,1,5344.4398,0,0.0,0.0,100396.9243,475,391263.5173,266255.6719,25515.9211,1471.0258,0.0134
310,181,181,0,6864.6731,1223.1119,2,5323.9431,0,0.0,0.0,101268.1468,477,393530.5618,267629.5983,25537.8167,1478.6166,0.013365
311,182,182,1,6884.7685,1230.6052,3,5193.5766,0,0.0,0.0,102545.8054,480,396209.4739,269260.9702,25312.6983,1479.4559,0.013392
312,182,182,0,6919.3662,1241.6368,1,5380.6161,0,0.0,0.0,102970.7339,481,398039.6169,270197.0044,25781.8785,1484.5989,0.013342
313,182,182,0,6933.9771,1245.2967,3,5224.0419,0,0.0,0.0,104300.2289,484,400759.8149,271861.5844,25508.0016,1493.745,0.013291
314,183,183,1,6959.3882,1256.7014,1,5382.6494,0,0.0,0.0,104826.5318,485,402692.0368,272861.6152,25918.8898,1491.0471,0.013327
315,183,183,0,6985.7972,1261.1756,1,5518.9459,0,0.0,0.0,105276.5846,486,404536.183,273897.0039,26277.5945,1496.7049,0.013286
316,183,183,0,7000.6536,1265.001,1,5617.515,0,0.0,0.0,105713.5893,487,406353.4058,274996.653,26558.1634,1502.714,0.01326
317,184,184,1,7016.4597,1268.7234,1,5671.478,0,0.0,0.0,106208.6465,488,408225.6889,276190.6469,26746.3955,1501.0361,0.013298
318,184,184,0,7044.0312,1272.9224,2,5575.9222,0,0.0,0.0,107146.944,490,410530.7977,277703.4553,26600.3984,1509.2579,0.013243
319,185,185,1,7067.486,1280.8703,3,5362.8574,0,0.0,0.0,108601.9144,493,413362.3718,279498.9585,26186.4989,1510.8052,0.013251
320,185,185,0,7105.8279,1293.1029,2,5385.5332,0,0.0,0.0,109527.9596,495,415674.7299,280756.8684,26314.902,1517.6047,0.0132
