# Données détaillées de chaque cascade de faillites
step,nb_entites_faillie,volume_actifs_detruits,volume_creances_annulees,volume_passif_efface,actif_systeme_avant,passif_systeme_avant,liquidite_systeme_avant,nb_entites_avant,ratio_destruction,ratio_contagion,nb_contamines,nb_deja_fragiles,passif_median_failli
1171,1,1344.814,8780.9916,1347.7261,3082365.4689,1081784.6519,77787.2505,363,0.000436,0.0,0,1,1347.7261
1173,1,2094.1878,11690.5619,2094.4483,3084877.7281,1081743.0626,78143.3881,362,0.000679,0.0,0,1,2094.4483
1181,2,3364.4916,20502.7684,3372.7312,3119710.2393,1086215.9121,77557.5957,362,0.001078,0.0,0,2,1786.4367
1184,1,1713.9224,10392.7869,1718.0687,3124120.8897,1087823.0102,75024.3522,363,0.000549,0.0,0,1,1718.0687
1188,1,1324.0075,9184.7752,1328.774,3141849.6017,1087725.4901,77072.154,364,0.000421,0.0,0,1,1328.774
1193,1,1580.8244,9431.6226,1585.724,3159214.0464,1085209.7947,83003.3852,366,0.0005,0.0,0,1,1585.724
1197,1,1647.7014,10403.3595,1648.8938,3173585.2035,1088973.0149,81104.4752,367,0.000519,0.0,0,1,1648.8938
1201,1,1688.441,10445.3778,1692.0215,3194018.3616,1097773.6649,73897.0602,369,0.000529,0.0,0,1,1692.0215
1202,1,1433.3199,9463.9533,1437.3101,3188749.2874,1095164.1993,75814.3316,369,0.000449,0.0,0,1,1437.3101
1204,1,1818.4642,10864.7547,1819.1931,3190197.2663,1092562.2562,78911.0031,368,0.00057,0.0,0,1,1819.1931
1207,1,1569.5762,10112.9614,1571.591,3206625.1502,1100038.5619,72194.2184,367,0.000489,0.0,0,1,1571.591
1209,2,3198.5051,20056.9452,3205.5074,3207688.972,1095501.0304,77233.6863,367,0.000997,0.0,0,2,1766.0494
1210,1,1831.3982,10821.1466,1835.5049,3189783.1946,1091352.6501,79127.4722,365,0.000574,0.0,0,1,1835.5049
1212,1,1715.6283,10543.4281,1716.5143,3183778.7231,1087161.554,83211.4151,365,0.000539,0.0,0,1,1716.5143
1220,1,1343.7559,9568.8862,1343.9533,3236965.2249,1097952.8901,77357.9778,365,0.000415,0.0,0,1,1343.9533
1221,1,1463.4211,9750.6692,1468.0824,3237574.8187,1100028.8712,74904.5945,366,0.000452,0.0,0,1,1468.0824
1222,1,1810.759,11095.2819,1811.5325,3229612.2426,1095478.3051,79024.9033,365,0.000561,0.0,0,1,1811.5325
1223,1,2180.3869,11309.7414,2180.9438,3222410.5607,1093651.6917,79985.9834,365,0.000677,0.0,0,1,2180.9438
1224,3,5048.8856,30497.5084,5059.3887,3213246.6892,1090831.6288,81527.462,364,0.001571,0.0,0,3,1704.8645
1225,2,3661.5786,21956.2581,3664.5717,3183745.6678,1086902.4761,81198.9467,362,0.00115,0.0,0,2,1880.1479
1227,1,1479.8894,9192.676,1484.7458,3166697.5431,1083270.2969,82626.5591,360,0.000467,0.0,0,1,1484.7458
1228,1,1872.5398,10991.7273,1874.736,3161228.4135,1082755.1295,82310.4045,359,0.000592,0.0,0,1,1874.736
1230,1,1687.5078,10156.227,1692.5078,3165216.537,1086764.2136,77682.442,359,0.000533,0.0,0,1,1692.5078
1232,2,3297.4904,19785.8847,3303.7994,3180820.0235,1093445.7347,70897.28,360,0.001037,0.0,0,2,1844.9413
1233,1,1864.4287,10595.4138,1867.7381,3161803.3087,1086583.3843,75401.362,359,0.00059,0.0,0,1,1867.7381
